video_id,title,channelId,channelTitle,transcription,description
PWVxXBfbLXg,Bases dos Estados Unidos são atacadas fora de área da guerra em Israel | Brasil Urgente,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,"novidade agora, que bases são de território de conflito varão de novo direto de nova york não se sabe se tem vagas ou não numa dessas tentativas de ataque mísseis foram por art naval norte-americana por uma ã bases atacado bases atacadas ag nesse exato momento que pode mudar completamente o rumo da guerra com o irã parece que tá metido o bicho também louco por entrar desse conflito pois não barão. acabou de assumir o ataque justamente essa base é base aérea de alçar é uma base que funciona não só para força mas, forças internacionais segundo informação que gente tem é que os foguetes drones foram usados contra essa base é o mesmo grupo que atacou forç americanas na síria também no iraque , o grupo islâmi iraque assumiu ter atacado essa base chamada é uma base aérea dos estados unidos agora, pouco no outro numa outã o i m um destrói ele no navio de guerra americana chegou até mandar mensagem imagem aí do navio ele acabou í partiram do mm é esse o navio é esse é o destrói era que obse passagem desses mísseis pelos radares conseguiu esses mísse pena , essa informação de. momento ele teriam ser disparados por um grupo chamado grupos que tem o apoio do irã , são dois lugares diferentes datena além da crise que continua ali entre israel para isso aquilo que não é ameaça de enviar cartas ultrassônicos que não. por isso que tem uma á coisa , acima de 9.000 km que nunca foram usados em nenhum lugar o débora vai com mais",Bases militares dos Estados Unidos são atacadas fora de área da guerra em Israel. Resistência Islâmica do Iraque assumiu um dos ataques.📱 Redes sociais: 🐦Twitter: /brasilurgente🔵 Facebook: /brasilurgente
IBKjD4cPWAw,Veja imagens dos ataques de milicianos que destruíram 35 ônibus no Rio de Janeiro,UC-6xqzMBF2CXTImn_a4aCVg,Jornal O Globo,dentro do brt ó mandaram parar o brt tacar fogo aí ó aí ó aqui em cosmen rapaziada atividade mano mel me agarraram mano me botaram pr fora do carro mano che de mar tacaram fogo no ônibus mano caral bagulho doido mano vai explodir essa man como é que eu tô aí mano não deu tempo de pegar nada só bagulho mano bagulho doido mano é bagulho doido aí ó melissa botaram para ralar geral os passageiros eita olha isso olha não tem um não ó tem mais são dois ônibus ou três olha isso gente misericórdia pera aí mãe misericórdia tudo sem passar nada ven aí ó tacaram fogo no ônibus aqui ó estamos tentando passar não dá passar não aqui o ônibus aí ó aqui em frente fazenda aí ó vou voltar pr casa volta ó lá redem de fogo nem o bombeiro tá vindo é pertinho aqui do do do bombeiro man á ônibus voltando agora aqui na caixa morra ó tá voltando aqui na caixa do recanto do sabiar ó estão voltando daqui aqui ó tinham botado fogo aqui na caixa morra os ônibus aqui tudo voltando pra garagem ó ó bem que eu não deixei minha mochila lá filho caraca aí ó acontecendo agora cada de mela ó tacando o fogo na na linha t07 ó gerdal já era filho é o carro do boi se,"Veículos foram incendiados nesta segunda-feira em represália à morte de um miliciano, em Santa Cruz, e caos instaurado na Zona Oeste da cidade provocou pânico entre os cidadãos. A circulação de ônibus, incluindo a frota de BRTs, foi suspensa e muitos cariocas tiveram que esperar por horas para conseguir se locomover pela região. Muitos moradores tiveram que voltar do trabalho andando e alguns até se arriscaram em um caminhão cegonha para conseguir chegar em casa. ASSINE O GLOBO: http://assineoglobo.globo.com/INSCREVA-SE NO CANAL: http://bit.ly/2BQvqB4 O SITE: https://www.oglobo.globo.comOS PODCASTS: https://oglobo.globo.com/podcast/O FACEBOOK: https://www.facebook.com/jornalogloboO TWITTER: https://twitter.com/jornalogloboO INSTAGRAM: https://www.instagram.com/jornaloglobo/AS NEWSLETTERS: https://oglobo.globo.com/newsletter/c..."
T9za6RijUWI,A guerra nas fronteiras do Brasil | COLUNA DE MARIA CRISTINA FERNANDES,UC48mLXk1ASg1EQbaS3MheWQ,Valor Econômico,"o terror na zona oeste do rio que levou milicianos até ar fogo 35 ônibus alguns deles ainda com passageiros também um trem mostra o impasse da política nacional de segurança pública o brasil vai bem na presidência do conselho de segurança das nações unidas mas sua legitimidade doméstica como mediador da paz no oriente médio depende da capacidade de reproduzi-la internamente o problema da violência no rio de janeiro termina sendo um problema do brasil nós temos um problema crônico de enfrentamento ao crime organizado liberação de venda de arma nesse país de forma atabalhoada ela fez com que o crime organizado se apoderasse de uma quantidade de um arsenal que ele não tinha antes ele pode comprar no mercado o ministério da justiça informe que taxa de homicídios é declinante preensão de armas dobr aquela de bens do crime organizado foi multiplicada por 10 do ano passado para cá mas dimensão da violência no brasil é tamanha que redução precisa ser continuada por um longo período para fazer para se fazer sentir com 2,7 da população do planeta o brasil tem 20,4 dos homicídios no mundo é o maior número absoluto de homicídios do planeta oitava taxa de homicídios por 100.000 habitantes nenhum dos 10 países mais violentos está em guerra com outro país guerra é interna com cartéis de drogas do crime organizado dificuldade de o brasil ter uma política nacional de segurança pública é autonomia federativa dos estados o rio por exemplo nem secretário de segurança tem quem comanda área é assembleia legislativa que tem deputados com vínculos com crime organizado quem poderia fazer o controle da atividade policial porque é investido pela constituição para isso é o ministério público mas é difícil encontrar um procurador que queira colocar mão nessa cumbuca dirá agora que nem pgr nem procurador-geral da república o país tem o presidente lula descarta intervenção federal ou uma operação de garantia da lei da ordem sobrou ampliar operação que já está em curso nas fronteiras operação ágata para expandir atuação das forças armadas em portos aeroportos além das estradas colocar o coaf que é o conselho de controle de atividades financeiras para tentar asfixiar o crime as forças armadas tentaram resistir você viu o que aconteceu nas forças armadas o roubo de metralhadoras o roubo de fuzis ou seja estava onde tava chegando na mão do crime organizado mas descoberta da participação de militares no furto de armas do próprio exército que tinham como destino o crime organizado as pressiona colaborar para mostrar que o não está caminho da mexican ou seja o avanço do crime organizado sobre as instituições civis militares","O terror na zona oeste do Rio, que levou milicianos a atear fogo a 35 ônibus no Rio, alguns deles ainda com passageiros, e também a um trem, mostra o impasse da política nacional de segurança pública.   #política #guerra #lula #brasil #onu #biden #gaza #riodejaneiro #milicia #onibus O Brasil vai bem na presidência do Conselho de Segurança das Nações Unidas, mas  sua legitimidade doméstica como mediador da paz no Oriente Médio depende da capacidade de reproduzi-la internamente.  O Ministério da Justiça informa que a taxa de homicídios é declinante, a apreensão de armas dobrou e aquela de bens do crime organizado foi multiplicada por dez, mas a dimensão da violência no Brasil é tamanha, que a redução precisa ser continuada por um longo período para se fazer sentir.  Com 2,7% da população do planeta, o Brasil tem 20,4% dos  homicídios do mundo. É o maior número absoluto de homicídios do planeta e a oitava taxa de homicídios por 100 mil habitantes. Nenhum dos dez países mais violentos do mundo está em guerra com outro país. A guerra é interna com carteis de drogas e do crime organizado.  A dificuldade de o brasil ter uma politica nacional de segurança publica é a autonomia federativa dos Estados. No Rio, por exemplo, que nem secretário de segurança tem, quem comanda a área é a Assembleia Legislativa, cujos deputados tëm vínculos com o crime organizado.  Quem poderia fazer o controle da atividade policial, porque é investido da missão pela Constituição é o Ministério Público, mas é difícil encontrar um procurador que queira colocar a mão nesta cumbuca, dirá agora que nem procurador geral da República o país tem?  O presidente Lula descarta intervenção federal ou operação de garantia da lei e da ordem. Sobrou ampliar a operação que já está em curso nas fronteiras, a operação ágata, para expandir a atuação das Forças Armadas em portos, aeroportos e estradas, e colocar o Coaf, que é o Conselho de Controle de Atividades Financeiras, para tentar a asfixia financeira. As Forças Armadas resistem, mas a descoberta da participação de miitares no furto de armas do próprio Exercito que tinham como destino o crime organizado, os pressiona a colaborar para mostrar que o Brasil não está a caminho da “mexicanização”. Ou seja, o avanço do crime organizado sobre as instituições civis e militares."
I6Zz-QYnuqk,Lula reúne base aliada da Câmara e ministros desconversam sobre mudança de meta fiscal,UCNl_i-ggJbZNyOLlhE7yyhw,Jornal da Gazeta,em brasília o presidente lula se reuniu com deputados da base aliada ministros desconversaram sobre mudança da meta fiscal o repórter afonso marangoni está no congresso nacional tem os detalhes boa noite afonso boa noite fernanda boa noite todos pois é essa reunião foi da coalizão de governo que dá sustentação portanto ao governo do presidente lula ali esteve presente várias figuras importantes como o ministro da fazenda fernando haddad ministra do planejamento orçamento simone tebt outros nomes do alto escalão do governo federal bom aqui do congresso nacional da câmara dos deputados foram vários líderes partidários inclusive representantes do união brasil do progressistas também do republicanos que integram ali base de sustentação do governo lula o ministro alexandre padilha que é das relações institucionais inclusive saudou entrada definitiva de republicanos progressistas nesta coalizão do governo nesta frente ampla que ele denominou aqui na câmara dos deputados foi portanto uma reunião muito grande no palácio do planalto discutido vários temas o presidente lula cobrou destes líderes partidários aprovação de projetos que aumentem arrecadação do governo federal isso em meio essas discussões que está tendo sobre meta fiscal se vai ser de déficit zero ou não o ministro alexandre padilha também falou sobre esse tema disse que de fato prioridade agora é aprovar projetos aqui no congresso que em sejem na arrecadação é maior para o governo federal para que ele possa portanto cumprir os objetivos pactuados ele negou o alexandre padilho que se discuta neste momento mudança na meta de déficit zero o que gente sabe ouvindo aqui os líderes partidários é que esse ponto foi colocado é mais de uma vez que é necessário aprovar aação de medidas arre arrecadatórios aqui no congresso nacional para que se possa avaliar com mais clareza o quadro como vai ficar se vai portanto ter uma questão sobre essa meta de déficit zero será mantida ou não é importante também falar que o relator do orçamento o deputado danilo forte do união brasil ele se manifestou mais de uma vez sobre essa questão da meta fiscal do déficit zero falou que está à disposição do governo para negociar uma meta que seja realista que dê para portanto executar projetos importantes para o país também teve essa fala importante do relator do orçamento gente segue aqui no congresso acompanhando todos os desdobramentos agora voltamos ao estúdio,"Em Brasília, o presidente Lula se reuniu com deputados da base aliada. E ministros desconversam sobre mudança da meta fiscal. O repórter Afonso está no congresso nacional e tem os detalhes.Foto Valter Campanato Agência Brasil"
ODAaTORGzwg,Morre a atriz Elizângela aos 68 anos | Brasil Urgente,UCG-fFAxQjZgJmn0w7Brj5xQ,Brasil Urgente,"do boca juniors do fluminense mas, débora raposo me alerta que existe uma informação de momento de matriz que acabou morrendo o que que aconteceu. agora, morte da atriz elisângela o mai como elisângela atriz consagrada da tv globo por dive morreu faleceu hoje em no estad rio de janeiro informação que gente teve da de guapimir ela teve uma parada foi pelo samu na no caminho, para o hospital também na unidade de saúde fizeram várias tentativas de animação mas, infelizmente, não. em guapimirim por sequelas respiratórias que ela teve da covid lucas. jovem ? gente não precisa eu não tenho informação aqui da idade dela mas, não precisa de muita coisa para saber você tem você tem 68 anos o pessoal me alerta aqui 68 olha é muito jovem gente lamenta bastante uma perda grande viu clara gente lamenta bastante.","Morre a atriz Elizângela aos 68 anos. A artista foi vítima de um infarto em Guapimirim, no Rio de Janeiro.📱 Redes sociais: 🐦Twitter: /brasilurgente🔵 Facebook: /brasilurgente"
jljGEkuFszk,Ana Hickmann presta queixa e acusa marido de agressão durante briga em SP | AGORA CNN,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,vamos falar agora sobre ex-modelo apresentadora ana hickman ela fez um boletim de ocorrência contra o marido alexandre correa por lesão corporal violência doméstica depois de ser agredida ana foi até o hospital precisou ter o braço esquerdo imobilizado o caso foi registrado ontem na delegacia de itu no interior de são paulo de acordo com o boletim de ocorrência polícia militar foi chamada para ir ao condomínio onde vive o casal ana teria cont aos poliis que estava conversando com o filho de 10 anos quando alexandre ouviu não gostou do conteúdo começou uma discussão ainda de acordo com o registro do boletim de ocorrência alexandre empurrou na hickman contra parede ameaçou dar cabeçadas ao tentar pegar o celular que estava em cima da mesa alexandre fechou porta da cozinha atingindo ana hickman no braço em nota assessoria da apresentadora confirmou entendimento entre ela o marido que polícia foi acionada para esclarecimento dos fatos ana rickman agradeceu o carinho solidariedade dos fãs informou que está em casa bem felizmente não sofreu maiores consequências em sua integridade física cnn tenta contato com alexandre correa,"A apresentadora Ana Hickmann fez um boletim de ocorrência no sábado (11) relatando agressão do marido, Alexandre Correia, após uma discussão. Ana Hickmann teve um dos braços machucado, prestou queixa na delegacia, mas recusou medidas protetivas. #CNNBrasilInscreva-se no canal da CNN Brasil no YouTube.ACOMPANHE A CNN BRASIL TAMBÉM NAS OUTRAS PLATAFORMAS:Site: https://www.cnnbrasil.com.br/Podcasts: https://www.cnnbrasil.com.br/podcasts/Newsletters: https://newsletter.cnnbrasil.com.brFacebook: https://www.facebook.com/cnnbrasilTwitter: https://www.twitter.com/cnnbrasilInstagram: https://www.instagram.com/cnnbrasil"
9VnS0EjMGHw,Mulher de líder de facção criminosa é recebida no Ministério da Justiça,UCNl_i-ggJbZNyOLlhE7yyhw,Jornal da Gazeta,mulher de um dos líderes do comando vermelho no amazonas foi recebida por integrantes do ministério da justiça em brasília pasta confirma as reuniões mas alega que desconhecia identidade dela porque mulher integrava uma comitiva de advogados que foi quem solicitou o encontro as informações são do jornal o estado de são paulo em março desse ano luciane barbosa farias esteve com elias vaz secretário nacional de assuntos legislativos vinculado ao ministério da justiça além desse encontro reportagem do estadão revelou que ela também se reuniu em maio com rafael velasco brandani titular da secretaria nacional de políticas penais também subordinada à pasta chefe ada pelo ministro flávio dino luciane é casada há 11 anos com clemilson dos santos farias o tio patinhas considerado o criminoso número um na lista de procurados pela polícia do amazonas ambos foram condenados por lavagem de dinheiro associação para o tráfico organização criminosa tio patinha seria um dos homens fortes do comando vermelho na região conhecido por métodos violentos de execuções de inimigos ele foi condenado 31 anos de prisão em regime fechado já esposa luciane foi sentenciada aá 10 anos mas recorre em liberdade segundo o ministério público do amazonas ela atuava como braço financeiro exercia papel fundamental na ocultação de valores oriundos do narcotráfico de acordo com o estadão luciane entrou em uma reunião na sede do ministério da justiça como presidente da associação instituto liberdade do amazonas uma ong de defesa dos direitos dos presos que segundo polícia atua em prol dos detentos ligados à facção seria financiada com dinheiro do tráfico o nome de lucian conhecida como dama do do tráfico amazonense não consta da agenda oficial do ministério da justiça em nota pasta confirma que ela se encontrou com secretários do ministro flávio dino mas explicou que ela integrava uma comitiva de advogados que por isso o setor de inteligência não conseguiu identificar com antecedência presença dela no grupo já que foi esta comitiva quem solicitou o encontro o ministério se refere à esposa do traficante com como acompanhante explicou que qualquer pessoa que entre no edifício hoje tem que antes fazer um cadastro na recepção também passar por detectores de metais na internet o chefe da pasta afirmou que nunca recebeu líder de facção criminosa esposa parente ou vizinho dino rebateu dizendo ser absurdo o modo que inventam presença dele em uma audiência que não foi em seu gabinete o ministro mencionou o risco de notícias falsas ao falar do trabalho de combate ao crime organizado durante lançamento de ações integradas hoje o secretário elias vaz explicou na rede social que o encontro apontado pelo estadão foi para tratar de casos de violência abusos contra detentos nas prisões amazonenses escreveu que recebeu documentos que luciane acompanhava advogada de um preso janira rocha ex-deputada estado pelo pessoal que ela se limitou falar sobre supostas irregularidades depois assumiu que houve um erro de sua parte por não ter às vezes feito uma verificação mais profunda de das pessoas que receber porque eu poderia ter exigido que cada pessoa que entrasse na minha sala eu eu pudesse verificar aliás é um procedimento que provavelmente gente deve adotar aqui adiante para não acontecer esse de coisa agora também eu quero lamentar qualquer ilação qualquer de de consideração inclusive de não considerar o combate que esse ministério tá fazendo ao crime organizado no começo desse mês esposa do traficante esteve no encontro nacional dos comitês de prevenção combate à tortura promovido pela pasta dos direitos humanos ela também aparece em fotos com os deputados federais guilherme bolos do pessoal de são paulo andré janones do avante de minas gerais oposição repudiou presença de junto integrantes do governo disse que ia pedir o impeachment de dino o deputado federal amon mandel do cidadania do amazonas acionou pgr para que o órgão investigue pasta da justiça também pediu à câmara dos deputados uma cpi para apurar o envolvimento de servidores do alto escalão com facções criminosas bolos se defendeu dizendo que direita se aproveita de fake news disse que foi foi abordado na câmara por mulheres que disseram estar em brasília para denunciar abusos nos presídios minimizou que situações são rotineiras que foi o único contato janones enfatizou que câmara é aberta para visitas que atende quem chega até ele sem distinção explicou que na data em que aparece ao lado de luciane algumas mulheres se apresentaram como representantes de associações civis em defesa dos direitos humanos para apresentar queixas,"A mulher de um dos líderes do Comando Vermelho no Amazonas foi recebida por integrantes do Ministério da Justiça, em Brasília. A pasta confirma as reuniões mas alega que desconhecia a identidade dela, porque a mulher integrava uma comitiva de advogados - que foi quem solicitou o encontro. As informações são do jornal O Estado de São Paulo."
0M6GWLachlw,Javier Milei fala pela 1ª vez após eleito: “Hoje começa o fim da decadência argentina”,UCP391YRAjSOdM_bwievgaZA,Jovem Pan News,milhares de argentinos agora nas ruas de buenos aires em várias cidades da argentina nesse momento campanha de m vai presidente el curso de javier m ao vivo direto da argentina ele chegando com um verdadeiro showman apresentado pela própria irmã foi uma das coordenadoras da campanha rieri vai começar o seu discurso nesse momento são 955 ao vivo você acompanha aqui na jovan você ainda tá por aí seg você ainda tá por aí estou vou te pedir ajuda na tradução vou te pedir ajuda na tradução desse discurso vai começar ravier m ao vivo aqui na jovem p presidente presidente presidente presidente presidente presente s o no presidente libert llibert llibert llibert presente parece que s perguntaram se ele é o presidente ele respondeu parece que sim buas noes todos que está aqui presente todos aqueles que estão aqui presentes tamb aquele que está na rua também comemorando buenas noes tod argentinos de bien porque ho com reconstr de argentina ho com reconstrução da argentina parab todos argentinos de bem argentin argentin argentina argentina oi oi é ar hoje dia histrico para argentina obrig estão obrigado todos aqueles que trabalharam para que seja poss paraformar argen tem muita gente trabalhando anos para transformar argentinas graas parae presidente liberal libert gracias possív gtio capti cap paraar parae fes osis para liberdade avança como para os que é o partio ma da patrí bur que ajudaram para contrar oado f eles fiscais tambm desinteressadamente sem artin argentin fin decia arer f para argentin hoje come oim da decadência da argentina hoje queef maoria sje termina vitim não as vítimas abraar as ideias da liberdade as ideias alverde alde foi histria dos fundadores da argentina 3 peri que argentina uma mundi cumpr respito à propriedade privada comercio livre quer claro decadência chegou ao fim o modelo não voltará atrás resultados modelo está vista de todos oado está ric ser um país mais rico hoje argentina é número 130 para pocia masta da ca poltica hoje abra modo para uma pot m eles estão cando que saiam todos que os políticos vão embora todos al mismo tiempo tamb argentin f po argentin seráa importa important une se po definitiv cgen se eles querem sear s muito bem-v paraun quer man o modelo que favorece alguns em detrimento de outros nada fora da lei tudo dentro da lei arar para violent nova argentina não tem lugar violentem ai para defender os privilégios cons deventer que chou uma nova argentin quees cargo da sua responsabilidade até o final do mandato do mandato desse governo ve mandato as mudanças são drásticas não tem lugar mornos se gente não avança com os carmos estruturais estarem naor crise da toda histó todos aqueles que defendam liberdade tem que trabalhar juntos partir do 10 de dezembro para poder dar sociedade que tem sido abandonada pel sistema político nas últimas décadas f de cr fal deem pobreza indigência esses problemas tm solução através da liberdade os que queremos uma argentina diferente trab juntos arug argentin vai ocupar no lugar no mundo n f meu compromisso com democracia com comércio livre com paz vamos trabalhar com acordos com todas as nações do mundo livre termin uma forma de fazer potic está comeando outra diente argen aos argentinos quero falar que apesar dos problemas enormes que tem o país partir do complexo que parece situação o futuro existe esse futuro é liberal asade vios inventar nada vamos fazer as coisas que história demou que funcion vamos fazer o que fizemos no século x no nosso país prosperidade argen com isso vamos resolver os problemas de hoje pocia mundi voltaremos ser uma potência mundial lug eu não tenho dúvidas ho vamos f hoje vamos comemorar tá gritando peruca presidente peruca pelo cabelo do milei sim hoje vamos festar mas o cabelo é dele mesmo viu tamb cto queh primeira hora deana também partir de amanhã cedo vamos começar trabalhar para que partir do 10 de dezembro vamos trabalhar para trazer as soluções que os argentinos precisam quero agradecer todos pelo trabalho de acompanhar por acreditar que é possível quantas vezes gente falou de repetiu vinha quantidade de soldados das foras que v do céu por iso quero agradecer todos eu não poderia terminar de outra forma liberd gracias deus abençoe os argentinos muito obrigado de javier m que você acompanhou ao vivo aqui na jovem pan são 10:09 uma festa nas ruas de buenos aires milhares milhares de pessoas nessas imagens imagens de um drone aí que tá sobrevoando esse ponto de concentração das pessoas ali na argentina pessoas felizes pessoas que cantam depois da vitória do seu candidato na eleições deste domingo é carnaval fora de época na argentina aliás é show de rock na argentina não car,"O novo presidente eleito na Argentina, Javier Milei, discursou na noite deste domingo (19) pela primeira vez após o resultado oficial das eleições. Assista na íntegra no programa Tá na Roda.  Confira o Tá na Roda na íntegra: https://youtube.com/live/15Img0eZ0NkBaixe o app Panflix: https://www.panflix.com.br/Baixe o AppNews Jovem Pan na Google Playhttps://bit.ly/2KRm8OJ Baixe o AppNews Jovem Pan na App Storehttps://apple.co/3rSwBdhInscreva-se no nosso canal:https://www.youtube.com/c/jovempannewsSiga o canal Jovem Pan News no WhatsApp: https://whatsapp.com/channel/0029VaAxUvrGJP8Fz9QZH93SEntre no nosso site:http://jovempan.com.br/Facebook:https://www.facebook.com/jovempannewsSiga no Twitter:https://twitter.com/JovemPanNewsInstagram:https://www.instagram.com/jovempannews/TikTok: https://www.tiktok.com/@jovempannews#JovemPan#TáNaRoda #JPUrgente"
Bbqm6FlL2o0,Lula entra na briga entre Senado e STF | RESUMO,UC48mLXk1ASg1EQbaS3MheWQ,Valor Econômico,semana na política foi marcada pela escalada do conflito entre o judiciário o legislativo o senado aprovou na quarta-feira uma pec que limita o poder de ministros do supremo derrubarem sozinho os atos dos chefes dos outros poderes são as chamadas decisões monocráticas em que um só ministro com uma canetada suspende uma lei ou um decreto presidencial pela pec aprovada pelos senadores que ainda precisa ir para câmara decisões dessa natureza precisarão ser tomadas de forma colegiada pela maioria dos ministros da suprema corte votação provocou o extremo irritação no supremo indignação foi grande sobretudo com o voto do líder do governo no senado ja wagner favor da proposta embora tenha votada em caráter pessoal decisão de wagner arrastou o palácio do planalto para um conflito que se arrasta há meses no qual o governo não queria se meter mas estamos na reta final do ano legislativo o governo tem uma série de pautas no senado na câmara para viabilizar estratégia econômica de fernando hadad ministro da fazenda entre elas ldo manutenção de vetos presidenciais votação de medidas provisórias própria reforma tributária na dúvida o palácio parece ter optado por não comprar mais brigas com as cúpulas das duas casas do congresso,"A semana na política foi marcada pela escalada do conflito entre o Judiciário e o Legislativo.  O Senado aprovou na quarta-feira uma PEC  que limita o poder de ministros do Supremo derrubarem sozinhos atos dos chefes dos outros poderes . São as chamadas decisões monocraticas, em que um só ministro, com uma canetada, suspende uma lei ou um decreto presidencial. #stf #saopaulo #pt #politicalnews #lula #senado #pacheco Pela PEC aprovada pelos senadores e que ainda precisa ir para a Câmara, decisões dessa natureza precisarão ser tomadas de forma Colegiada,  pela maioria dos ministros da suprema corte. A votação provocou extrema irritação no Supremo. A indignação foi grande sobretudo com o voto do líder do governo no Senado, Jaques Wagner, a favor da proposta. Embora tenha votado em caráter pessoal,  a decisão de Wagner arrastou o Palácio do Planalto para um conflito que se arrasta há meses e no qual o governo não queria se meter. Mas estamos na reta final do ano Legislativo e o governo tem uma série de pautas no Senado e na Câmara para viabilizar a estratégia econômica do ministro da Fazenda,  Fernando Haddad.  Entre elas,  a LDO, a manutenção de vetos presidenciais, medidas provisórias e a reforma tributária. Na dúvida,  o Palácio parece ter optado por não comprar brigas com as cúpulas das duas casas do Congresso.Leia mais: https://valor.globo.com/Veja mais: https://valor.globo.com/videos-valor-economico/Redes sociaishttps://www.instagram.com/valoreconomico/https://www.facebook.com/valoreconomicohttps://twitter.com/valoreconomicohttps://www.linkedin.com/company/valoreconomico/mycompany/?viewAsMember=true"
q8qLhla_DCE,Risco de colapso em Maceió: o que se sabe sobre a mina da Braskem que pode desabar,UCauE-yGwb8bJ55BswgrGxAg,exame,maó amanheceu com risco de colapso em uma das minas da brasken nessa sexta-feira defesa civil diz que houve um aumento da movimentação do solo na mina 18 indicando possibilidade de rompimento eu sou lecia furlan hoje te conto o que tá acontecendo na capital de alagoas se você quer ficar por dentro das principais notícias do brasil do mundo aproveita para curtir esse vídeo seguir gente aqui no canal da exame segundo o prefeito 60.000 pessoas que vivem nos bairros afetados já foram realocadas o plano de mitigação está em prática mini estaria em movimento acelerado podendo eclodir qualquer momento informação foi dada por moisés melo coordenador da defesa civil de alagoas segundo autoridade não há o que se possa fazer para mitigar mais ainda situação o raio da cratera é estimado em 32 m podendo atingir cinco vezes essa projeção mina em questão é formada por cavernas abertas pelo pela extração de sal gema durante décadas de mineração no entanto elas estavam sendo fechadas pois foi confirmado que causavam danos à região brasken diz que movimentação foi registrada em um local específico que foi isolado preventivamente o problema se estende desde novembro quando cinco abalos sísmicos afetaram região em 2018 população chegou ser evacuada desde defesa civil monitora situação nota brasken disse que paralisou as atividades na na área devido movimentações atípicas do solo disse também que área foi isolada preventivamente de acordo com os protocolos indicados pela defesa civil as ações da empresa lideraram as perdas do ibovespa nessa sexta-feira em dois dias perda acumulada é de 14% ou mais de 2 bilhões em valor de mercado no pregão de hoje queda foi de 99% ontem o ministério público federal obteve uma liminar contra brasken prefeitura de maceó paraa inclusão de novos móveis no programa de compensação da companhia até o momento da gravação desse vídeo mina não tinha colapsado mas isso pode acontecer qualquer momento,"A capital de Alagoas, Maceió, amanheceu em alerta máximo nessa sexta-feira, 1, por causa do risco iminente de colapso em uma das minas da Braskem, na região do antigo campo do CSA. Segundo a defesa civil local, houve aumento significativo na movimentação do solo na Mina 18, indicando a possibilidade de rompimento. Com isso, surgirá uma cratera que pode chegar a até 150 metros de superfície nas projeções da Defesa Civil de Alagoas.🌞 𝐑𝐞𝐜𝐞𝐛𝐚, 𝐝𝐢𝐚𝐫𝐢𝐚𝐦𝐞𝐧𝐭𝐞 𝐩𝐞𝐥𝐚 𝐦𝐚𝐧𝐡ã, 𝐮𝐦 𝐫𝐞𝐬𝐮𝐦𝐨 𝐝𝐚𝐬 𝐧𝐨𝐭í𝐜𝐢𝐚𝐬 𝐦𝐚𝐢𝐬 𝐢𝐦𝐩𝐨𝐫𝐭𝐚𝐧𝐭𝐞𝐬 𝐧𝐨 𝐬𝐞𝐮 𝐞-𝐦𝐚𝐢𝐥: https://bit.ly/3Nw3lTd                                                                                                                                                                                                                                                                                                                                                                     Gostou do vídeo? Então não se esqueça de deixar o seu like e se inscrever no canal!📱 Siga as nossas redes sociais: INSTAGRAM: - Exame:  @exame- Faculdade Exame: @faculdadeexame- Exame AI: @exameai - Exame ESG: @exameesg- Casual Exame: @casualexame LINKEDIN: - Exame: https://www.linkedin.com/company/exame-com- Faculdade Exame: https://www.linkedin.com/school/faculdadeexame TWITTER: - Exame: https://twitter.com/exame- Faculdade Exame: https://twitter.com/faculdadeexame FACEBOOK: - Exame: https://www.facebook.com/Exame - Faculdade Exame: https://www.facebook.com/faculdadeexame TIKTOK: - Exame: @exame CANAIS:- Telegram: https://invest.exame.com - WhatsApp: https://bit.ly/491F83f"
